"source","source_xml","source_image","target_xml","target_image","objects"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000115.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000115.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000115.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000115.jpg","6"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000116.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000116.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000116.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000116.jpg","8"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000117.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000117.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000117.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000117.jpg","9"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000118.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000118.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000118.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000118.jpg","5"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000119.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000119.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000119.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000119.jpg","3"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000120.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000120.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000120.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000120.jpg","5"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000121.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000121.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000121.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000121.jpg","8"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000122.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000122.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000122.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000122.jpg","8"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000123.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000123.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000123.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000123.jpg","4"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000124.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000124.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000124.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000124.jpg","4"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000125.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000125.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000125.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000125.jpg","4"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000126.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000126.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000126.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000126.jpg","3"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000127.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000127.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000127.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000127.jpg","7"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000128.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000128.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000128.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000128.jpg","9"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000129.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000129.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000129.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000129.jpg","7"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000130.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000130.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000130.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000130.jpg","7"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000131.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000131.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000131.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000131.jpg","7"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000132.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000132.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000132.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000132.jpg","12"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000133.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000133.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000133.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000133.jpg","9"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000134.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000134.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000134.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000134.jpg","5"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000135.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000135.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000135.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000135.jpg","6"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000136.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000136.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000136.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000136.jpg","7"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000137.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000137.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000137.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000137.jpg","5"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000138.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000138.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000138.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000138.jpg","4"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000139.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000139.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000139.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000139.jpg","6"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000140.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000140.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000140.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000140.jpg","5"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000141.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000141.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000141.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000141.jpg","11"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000142.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000142.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000142.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000142.jpg","3"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000143.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000143.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000143.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000143.jpg","3"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000144.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000144.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000144.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000144.jpg","9"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000145.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000145.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000145.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000145.jpg","8"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000146.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000146.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000146.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000146.jpg","9"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000147.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000147.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000147.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000147.jpg","8"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000148.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000148.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000148.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000148.jpg","7"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000149.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000149.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000149.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000149.jpg","6"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000150.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000150.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000150.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000150.jpg","8"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000151.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000151.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000151.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000151.jpg","10"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000152.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000152.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000152.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000152.jpg","7"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000153.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000153.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000153.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000153.jpg","10"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000154.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000154.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000154.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000154.jpg","9"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000155.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000155.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000155.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000155.jpg","5"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000156.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000156.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000156.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000156.jpg","6"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000157.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000157.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000157.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000157.jpg","5"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000158.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000158.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000158.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000158.jpg","6"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000159.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000159.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000159.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000159.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000160.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000160.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000160.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000160.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000161.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000161.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000161.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000161.jpg","1"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000162.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000162.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000162.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000162.jpg","1"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000163.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000163.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000163.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000163.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000164.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000164.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000164.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000164.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000165.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000165.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000165.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000165.jpg","3"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000166.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000166.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000166.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000166.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000167.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000167.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000167.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000167.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000168.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000168.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000168.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000168.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000169.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000169.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000169.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000169.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000170.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000170.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000170.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000170.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000171.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000171.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000171.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000171.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000172.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000172.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000172.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000172.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000173.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000173.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000173.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000173.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000174.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000174.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000174.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000174.jpg","1"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000175.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000175.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000175.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000175.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000176.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000176.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000176.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000176.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000177.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000177.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000177.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000177.jpg","2"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000178.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000178.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000178.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000178.jpg","3"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000179.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000179.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000179.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000179.jpg","6"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000180.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000180.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000180.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000180.jpg","8"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000181.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000181.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000181.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000181.jpg","8"
"allied_ai2","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000182.xml","M:\ra3_bot\data\datasets\ra3_allied\raw_frames\allied_ai2_000182.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000182.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\allied_ai2_allied_ai2_000182.jpg","4"
